,location,type,subtype,price,room_number,area,kitchen_equipped,furnished,fireplace,terrace,terrace_area,garden,garden_area,land_surface,facade_count,swimming_pool,building_condition,Commune,Sous_Commune,Commune_Principale,Province,Region
146,1180,APARTMENT,APARTMENT,249000.0,1,61.0,1,0,0,1,3.0,0,,,3.0,0,GOOD,Uccle,Non,UCCLE,BRUXELLES,BRUXELLES
147,8500,APARTMENT,APARTMENT,135000.0,2,100.0,0,0,0,0,,0,,,,0,AS_NEW,Kortrijk,Non,KORTRIJK,FLANDRE-OCCIDENTALE,VLAANDEREN
148,2560,HOUSE,HOUSE,335000.0,3,214.0,1,0,0,1,11.0,1,100.0,192.0,3.0,0,,Nijlen,Non,NIJLEN,ANVERS,VLAANDEREN
149,4500,HOUSE,HOUSE,349000.0,4,198.0,1,0,0,0,,1,,518.0,3.0,0,GOOD,Huy,Non,HUY,LIEGE,WALLONIE
150,4180,HOUSE,MIXED_USE_BUILDING,229000.0,4,312.0,0,0,0,1,20.0,0,,9732.0,4.0,0,TO_RENOVATE,Hamoir,Non,HAMOIR,LIEGE,WALLONIE
151,1090,APARTMENT,APARTMENT,129000.0,1,54.0,0,0,0,0,,0,,,2.0,0,TO_RENOVATE,Jette,Non,JETTE,BRUXELLES,BRUXELLES
152,8620,APARTMENT,APARTMENT,345000.0,2,80.0,0,1,0,1,,1,,,,0,AS_NEW,Nieuwpoort,Non,NIEUWPOORT,FLANDRE-OCCIDENTALE,VLAANDEREN
153,2660,HOUSE,HOUSE,235000.0,1,165.0,1,0,0,1,7.0,0,,88.0,2.0,0,GOOD,Hoboken,Oui,ANTWERPEN,ANVERS,VLAANDEREN
154,1140,APARTMENT,FLAT_STUDIO,129500.0,0,24.0,0,0,0,1,4.0,0,,,,0,,Evere,Non,EVERE,BRUXELLES,BRUXELLES
155,4500,APARTMENT,APARTMENT,183000.0,2,80.0,0,0,0,1,5.0,0,,,2.0,0,,Huy,Non,HUY,LIEGE,WALLONIE
156,7000,HOUSE,VILLA,420000.0,4,190.0,1,0,0,1,25.0,0,,1182.0,4.0,0,AS_NEW,Mons,Non,MONS,HAINAUT,WALLONIE
157,9000,APARTMENT,APARTMENT,385000.0,2,101.0,1,0,0,1,3.0,0,,,,0,JUST_RENOVATED,Gent,Non,GENT,FLANDRE-ORIENTALE,VLAANDEREN
158,1180,APARTMENT,APARTMENT,395000.0,3,120.0,0,0,0,1,4.0,0,,,3.0,0,TO_RENOVATE,Uccle,Non,UCCLE,BRUXELLES,BRUXELLES
159,1180,HOUSE,VILLA,2990000.0,5,500.0,1,0,0,1,,0,,2500.0,4.0,0,AS_NEW,Uccle,Non,UCCLE,BRUXELLES,BRUXELLES
160,1200,APARTMENT,APARTMENT,325000.0,1,60.0,1,0,0,1,5.0,0,,,2.0,0,,Woluwe-Saint-Lambert,Non,WOLUWE-SAINT-LAMBERT,BRUXELLES,BRUXELLES
161,8420,APARTMENT,PENTHOUSE,575000.0,3,350.0,1,0,0,1,20.0,0,,,4.0,0,GOOD,De Haan,Non,DE HAAN,FLANDRE-OCCIDENTALE,VLAANDEREN
162,9620,APARTMENT,APARTMENT,225000.0,2,96.0,1,0,0,1,,0,,,2.0,0,GOOD,Zottegem,Non,ZOTTEGEM,FLANDRE-ORIENTALE,VLAANDEREN
163,1030,APARTMENT,APARTMENT,320000.0,3,110.0,1,0,0,1,10.0,0,,,2.0,0,AS_NEW,Schaerbeek,Non,SCHAERBEEK,BRUXELLES,BRUXELLES
164,8793,HOUSE,APARTMENT_BLOCK,535000.0,2,321.0,0,0,0,1,122.0,0,,321.0,,0,,Sint-Eloois-Vijve,Oui,WAREGEM,FLANDRE-OCCIDENTALE,VLAANDEREN
165,8434,APARTMENT,APARTMENT,255000.0,2,87.0,0,0,0,1,,1,,,,0,AS_NEW,Lombardsijde,Oui,MIDDELKERKE,FLANDRE-OCCIDENTALE,VLAANDEREN
166,4470,HOUSE,HOUSE,235000.0,3,145.0,1,0,0,0,,1,100.0,368.0,4.0,0,AS_NEW,Saint-Georges-Sur-Meuse,Non,SAINT-GEORGES-SUR-MEUSE,LIEGE,WALLONIE
167,2070,APARTMENT,APARTMENT,130000.0,2,112.0,0,0,0,0,,0,,,2.0,0,GOOD,Zwijndrecht,Non,ZWIJNDRECHT,ANVERS,VLAANDEREN
168,8434,APARTMENT,APARTMENT,209000.0,1,67.0,1,0,0,1,10.0,0,,,2.0,0,,Lombardsijde,Oui,MIDDELKERKE,FLANDRE-OCCIDENTALE,VLAANDEREN
169,8900,APARTMENT,APARTMENT,279000.0,2,96.0,0,0,0,1,,0,,,,0,,Ieper,Non,IEPER,FLANDRE-OCCIDENTALE,VLAANDEREN
170,9900,APARTMENT,GROUND_FLOOR,211500.0,2,81.0,1,0,0,1,11.0,1,,,4.0,0,AS_NEW,Eeklo,Non,EEKLO,FLANDRE-ORIENTALE,VLAANDEREN
171,8300,APARTMENT,APARTMENT,1350000.0,0,136.0,0,0,0,0,,0,,,2.0,0,GOOD,Knokke,Oui,KNOKKE-HEIST,FLANDRE-OCCIDENTALE,VLAANDEREN
172,9900,APARTMENT,SERVICE_FLAT,202500.0,1,74.0,1,0,0,1,10.0,0,,,4.0,0,AS_NEW,Eeklo,Non,EEKLO,FLANDRE-ORIENTALE,VLAANDEREN
173,1770,HOUSE,HOUSE,269000.0,3,176.0,1,0,0,1,78.0,1,78.0,110.0,2.0,0,AS_NEW,Liedekerke,Non,LIEDEKERKE,BRABANT FLAMAND,VLAANDEREN
174,8000,HOUSE,HOUSE,189000.0,2,104.0,0,0,0,1,10.0,0,,68.0,2.0,0,TO_RENOVATE,Brugge,Non,BRUGGE,FLANDRE-OCCIDENTALE,VLAANDEREN
175,3600,HOUSE,HOUSE,135000.0,3,224.0,1,0,0,1,,0,,945.0,4.0,0,,Genk,Non,GENK,LIMBOURG,VLAANDEREN
176,1420,HOUSE,HOUSE,415000.0,3,150.0,1,0,0,1,15.0,0,,166.0,2.0,0,GOOD,Braine-L'Alleud,Non,BRAINE-L'ALLEUD,BRABANT WALLON,WALLONIE
177,9000,HOUSE,HOUSE,439000.0,7,192.0,1,0,0,0,,1,17.0,73.0,,0,GOOD,Gent,Non,GENT,FLANDRE-ORIENTALE,VLAANDEREN
178,1180,APARTMENT,PENTHOUSE,585000.0,2,122.0,1,0,0,1,75.0,0,,,4.0,0,,Uccle,Non,UCCLE,BRUXELLES,BRUXELLES
179,4257,HOUSE,HOUSE,209000.0,3,,1,0,0,0,,0,,630.0,2.0,0,,Berloz,Non,BERLOZ,LIEGE,WALLONIE
180,5310,HOUSE,HOUSE,275000.0,3,125.0,1,0,0,0,,1,1495.0,1495.0,4.0,0,TO_BE_DONE_UP,Eghezée,Non,EGHEZÉE,NAMUR,WALLONIE
181,1040,APARTMENT,APARTMENT,235000.0,1,65.0,1,0,0,1,,0,,,,0,GOOD,Etterbeek,Non,ETTERBEEK,BRUXELLES,BRUXELLES
182,1180,APARTMENT,APARTMENT,320500.0,2,96.0,1,0,0,1,6.0,0,,,2.0,0,AS_NEW,Uccle,Non,UCCLE,BRUXELLES,BRUXELLES
183,1341,APARTMENT,PENTHOUSE,690000.0,3,183.0,0,0,0,1,45.0,0,,,4.0,0,AS_NEW,Céroux-Mousty,Oui,OTTIGNIES-LOUVAIN-LA-NEUVE,BRABANT WALLON,WALLONIE
184,7640,HOUSE,COUNTRY_COTTAGE,399000.0,7,308.0,1,0,0,0,,1,,2880.0,4.0,0,TO_RENOVATE,Antoing,Non,ANTOING,HAINAUT,WALLONIE
185,4460,HOUSE,HOUSE,179000.0,5,125.0,1,0,0,0,,1,98.0,160.0,2.0,0,GOOD,Grâce-Hollogne,Non,GRÂCE-HOLLOGNE,LIEGE,WALLONIE
186,9870,HOUSE,HOUSE,229500.0,3,115.0,1,0,0,0,,1,,185.0,2.0,0,,Zulte,Non,ZULTE,FLANDRE-ORIENTALE,VLAANDEREN
187,9320,HOUSE,HOUSE,219000.0,3,170.0,0,0,0,0,,0,,401.0,,0,,Erembodegem,Oui,AALST,FLANDRE-ORIENTALE,VLAANDEREN
188,1160,APARTMENT,PENTHOUSE,799000.0,3,164.0,1,0,0,1,20.0,0,,,,0,AS_NEW,Auderghem,Non,AUDERGHEM,BRUXELLES,BRUXELLES
189,1050,HOUSE,HOUSE,550000.0,7,150.0,1,0,0,0,,0,,52.0,2.0,0,TO_BE_DONE_UP,Ixelles,Non,IXELLES,BRUXELLES,BRUXELLES
190,4100,APARTMENT,APARTMENT,316000.0,2,102.0,1,0,0,1,8.0,0,,,,0,,Seraing,Non,SERAING,LIEGE,WALLONIE
191,4690,HOUSE,HOUSE,235000.0,4,230.0,0,0,0,0,,1,,930.0,3.0,0,GOOD,Bassenge,Non,BASSENGE,LIEGE,WALLONIE
192,4140,HOUSE,VILLA,190000.0,3,177.0,0,0,0,1,,0,,3425.0,4.0,0,,Sprimont,Non,SPRIMONT,LIEGE,WALLONIE
193,8970,APARTMENT,APARTMENT,365000.0,3,104.0,1,0,0,1,,0,,,3.0,0,AS_NEW,Poperinge,Non,POPERINGE,FLANDRE-OCCIDENTALE,VLAANDEREN
194,1050,APARTMENT,APARTMENT,280000.0,1,60.0,0,0,0,0,,0,,,2.0,0,,Ixelles,Non,IXELLES,BRUXELLES,BRUXELLES
195,8620,APARTMENT,APARTMENT,685000.0,2,90.0,1,1,0,1,20.0,0,,,2.0,0,AS_NEW,Nieuwpoort,Non,NIEUWPOORT,FLANDRE-OCCIDENTALE,VLAANDEREN
196,1000,APARTMENT,GROUND_FLOOR,925000.0,2,142.0,1,0,0,1,,1,50.0,,,0,AS_NEW,Bruxelles,Non,BRUXELLES,BRUXELLES,BRUXELLES
197,7120,HOUSE,HOUSE,165000.0,3,,0,0,0,0,,0,,936.0,,0,,Croix-Lez-Rouveroy,Oui,ESTINNES,HAINAUT,WALLONIE
198,1421,HOUSE,HOUSE,295000.0,3,167.0,1,0,0,1,40.0,0,,217.0,3.0,0,AS_NEW,Ophain-Bois-Seigneur-Isaac,Oui,BRAINE-L'ALLEUD,BRABANT WALLON,WALLONIE
199,8300,APARTMENT,APARTMENT,650000.0,2,92.0,1,0,0,1,,0,,,2.0,0,GOOD,Knokke,Oui,KNOKKE-HEIST,FLANDRE-OCCIDENTALE,VLAANDEREN
200,1421,HOUSE,VILLA,875000.0,6,302.0,1,0,0,1,,1,2500.0,3596.0,4.0,0,TO_BE_DONE_UP,Ophain-Bois-Seigneur-Isaac,Oui,BRAINE-L'ALLEUD,BRABANT WALLON,WALLONIE
201,2000,APARTMENT,DUPLEX,470000.0,2,128.0,1,0,1,1,13.0,0,,,2.0,0,AS_NEW,Antwerpen,Non,ANTWERPEN,ANVERS,VLAANDEREN
202,1150,APARTMENT,GROUND_FLOOR,695000.0,2,140.0,1,0,0,1,2.0,1,100.0,,3.0,0,AS_NEW,Woluwe-Saint-Pierre,Non,WOLUWE-SAINT-PIERRE,BRUXELLES,BRUXELLES
203,2590,HOUSE,HOUSE,259000.0,2,,1,0,0,0,,1,,465.0,2.0,0,GOOD,Berlaar,Non,BERLAAR,ANVERS,VLAANDEREN
204,8670,HOUSE,HOUSE,475000.0,3,169.0,1,0,0,1,20.0,1,700.0,873.0,,0,,Koksijde,Non,KOKSIJDE,FLANDRE-OCCIDENTALE,VLAANDEREN
205,1740,HOUSE,HOUSE,370000.0,3,171.0,1,0,0,0,,1,,0.0,,0,JUST_RENOVATED,Ternat,Non,TERNAT,BRABANT FLAMAND,VLAANDEREN
206,8430,APARTMENT,GROUND_FLOOR,220000.0,1,46.0,0,0,0,0,,0,,,3.0,0,,Middelkerke,Non,MIDDELKERKE,FLANDRE-OCCIDENTALE,VLAANDEREN
207,8970,HOUSE,HOUSE,269000.0,4,400.0,1,1,1,0,,0,,342.0,,0,AS_NEW,Poperinge,Non,POPERINGE,FLANDRE-OCCIDENTALE,VLAANDEREN
208,1050,APARTMENT,DUPLEX,595000.0,3,135.0,1,0,0,0,,0,,,2.0,0,AS_NEW,Ixelles,Non,IXELLES,BRUXELLES,BRUXELLES
209,2970,APARTMENT,APARTMENT,765000.0,2,153.0,1,0,0,1,62.0,0,,,4.0,0,AS_NEW,Schilde,Non,SCHILDE,ANVERS,VLAANDEREN
210,1180,APARTMENT,APARTMENT,1100000.0,4,200.0,1,1,0,1,30.0,0,,,3.0,0,AS_NEW,Uccle,Non,UCCLE,BRUXELLES,BRUXELLES
211,9420,HOUSE,HOUSE,209000.0,2,130.0,1,0,0,1,,1,100.0,230.0,2.0,0,GOOD,Aaigem,Oui,ERPE-MERE,FLANDRE-ORIENTALE,VLAANDEREN
212,8420,APARTMENT,APARTMENT,79900.0,1,42.0,1,0,0,0,,0,,,,0,TO_BE_DONE_UP,De Haan,Non,DE HAAN,FLANDRE-OCCIDENTALE,VLAANDEREN
213,7300,HOUSE,HOUSE,140000.0,3,156.0,1,0,0,0,,0,,140.0,4.0,0,GOOD,Boussu,Non,BOUSSU,HAINAUT,WALLONIE
214,7531,HOUSE,HOUSE,550000.0,5,190.0,1,0,0,1,,0,,5280.0,4.0,0,TO_BE_DONE_UP,Havinnes,Oui,TOURNAI,HAINAUT,WALLONIE
215,3080,HOUSE,EXCEPTIONAL_PROPERTY,4950000.0,6,728.0,1,0,0,1,100.0,1,20066.0,20066.0,4.0,1,GOOD,Tervuren,Non,TERVUREN,BRABANT FLAMAND,VLAANDEREN
216,7110,HOUSE,HOUSE,125000.0,2,91.0,1,0,0,1,,0,,140.0,3.0,0,TO_BE_DONE_UP,Boussoit,Oui,LA LOUVIÈRE,HAINAUT,WALLONIE
217,1180,HOUSE,VILLA,3650000.0,6,766.0,1,0,0,1,60.0,1,1300.0,1500.0,,1,AS_NEW,Uccle,Non,UCCLE,BRUXELLES,BRUXELLES
218,8400,APARTMENT,FLAT_STUDIO,178000.0,0,37.0,1,0,0,1,3.0,0,,,,0,AS_NEW,Oostende,Non,OOSTENDE,FLANDRE-OCCIDENTALE,VLAANDEREN
219,9290,APARTMENT,APARTMENT,240000.0,2,70.0,1,0,0,0,,0,,,2.0,0,GOOD,Berlare,Non,BERLARE,FLANDRE-ORIENTALE,VLAANDEREN
220,1560,HOUSE,EXCEPTIONAL_PROPERTY,989000.0,4,400.0,1,0,0,1,88.0,1,1000.0,1408.0,4.0,0,AS_NEW,Hoeilaart,Non,HOEILAART,BRABANT FLAMAND,VLAANDEREN
221,1180,HOUSE,HOUSE,890000.0,4,216.0,0,0,1,0,,0,,252.0,3.0,0,GOOD,Uccle,Non,UCCLE,BRUXELLES,BRUXELLES
222,8930,APARTMENT,APARTMENT,195600.0,2,83.0,1,0,0,1,9.0,1,12.0,,2.0,0,GOOD,Menen,Non,MENEN,FLANDRE-OCCIDENTALE,VLAANDEREN
223,9400,APARTMENT,APARTMENT,457500.0,4,175.0,1,0,0,1,,0,,,,0,AS_NEW,Ninove,Non,NINOVE,FLANDRE-ORIENTALE,VLAANDEREN
224,4170,HOUSE,HOUSE,110000.0,2,69.0,0,0,0,1,17.0,1,80.0,144.0,2.0,0,TO_RENOVATE,Comblain-Au-Pont,Non,COMBLAIN-AU-PONT,LIEGE,WALLONIE
225,4020,HOUSE,HOUSE,138000.0,4,92.0,0,0,0,1,7.0,0,,91.0,2.0,0,JUST_RENOVATED,Liège,Non,LIÈGE,LIEGE,WALLONIE
226,2018,APARTMENT,APARTMENT,349500.0,2,124.0,1,0,0,1,7.0,0,,,,0,AS_NEW,Antwerpen,Non,ANTWERPEN,ANVERS,VLAANDEREN
227,7321,HOUSE,HOUSE,137450.0,3,136.0,1,0,0,1,21.0,0,,198.0,2.0,0,AS_NEW,Blaton,Oui,BERNISSART,HAINAUT,WALLONIE
228,4052,HOUSE,VILLA,550000.0,4,270.0,1,0,0,1,,1,1200.0,1400.0,4.0,0,GOOD,Beaufays,Oui,CHAUDFONTAINE,LIEGE,WALLONIE
229,9300,HOUSE,HOUSE,249000.0,3,226.0,1,0,0,0,,1,11.0,110.0,,0,GOOD,Aalst,Non,AALST,FLANDRE-ORIENTALE,VLAANDEREN
230,8540,APARTMENT,APARTMENT,229000.0,2,108.0,0,0,0,0,,0,,,,0,AS_NEW,Deerlijk,Non,DEERLIJK,FLANDRE-OCCIDENTALE,VLAANDEREN
231,9660,HOUSE,HOUSE,162000.0,2,210.0,0,0,0,0,,0,,120.0,2.0,0,TO_RENOVATE,Brakel,Non,BRAKEL,FLANDRE-ORIENTALE,VLAANDEREN
232,1420,HOUSE,HOUSE,435000.0,4,170.0,1,0,0,1,25.0,1,200.0,280.0,2.0,0,GOOD,Braine-L'Alleud,Non,BRAINE-L'ALLEUD,BRABANT WALLON,WALLONIE
233,9940,HOUSE,HOUSE,335000.0,3,175.0,1,0,0,1,50.0,0,,353.0,3.0,0,GOOD,Evergem,Non,EVERGEM,FLANDRE-ORIENTALE,VLAANDEREN
234,6760,HOUSE,HOUSE,177000.0,2,100.0,1,0,0,0,,0,,272.0,2.0,0,GOOD,Virton,Non,VIRTON,LUXEMBOURG,WALLONIE
235,6210,APARTMENT,APARTMENT,150000.0,2,80.0,1,0,0,0,,0,,,4.0,0,AS_NEW,Frasnes-Lez-Gosselies,Oui,LES BONS VILLERS,HAINAUT,WALLONIE
236,2050,APARTMENT,FLAT_STUDIO,169000.0,0,40.0,0,0,0,0,,0,,,,0,AS_NEW,Antwerpen,Non,ANTWERPEN,ANVERS,VLAANDEREN
237,4860,HOUSE,VILLA,320000.0,5,204.0,1,0,0,1,15.0,1,350.0,428.0,3.0,0,,Pepinster,Non,PEPINSTER,LIEGE,WALLONIE
238,3620,APARTMENT,APARTMENT,249084.0,2,84.0,0,0,0,1,22.0,0,,,,0,,Lanaken,Non,LANAKEN,LIMBOURG,VLAANDEREN
239,8800,APARTMENT,APARTMENT,136700.0,1,47.0,1,0,0,1,,1,,,,0,,Roeselare,Non,ROESELARE,FLANDRE-OCCIDENTALE,VLAANDEREN
240,4400,HOUSE,HOUSE,289694.0,3,,0,0,0,1,,0,,495.0,3.0,0,,Awirs,Oui,FLÉMALLE,LIEGE,WALLONIE
241,6690,HOUSE,HOUSE,349000.0,5,486.0,1,0,0,1,,0,,1056.0,4.0,0,GOOD,Vielsalm,Non,VIELSALM,LUXEMBOURG,WALLONIE
242,2020,HOUSE,HOUSE,269000.0,4,157.0,1,0,0,0,,0,,82.0,2.0,0,AS_NEW,Antwerpen,Non,ANTWERPEN,ANVERS,VLAANDEREN
243,9160,HOUSE,MIXED_USE_BUILDING,1400000.0,4,666.0,0,0,1,1,,1,,4398.0,4.0,1,GOOD,Lokeren,Non,LOKEREN,FLANDRE-ORIENTALE,VLAANDEREN
244,6120,HOUSE,HOUSE,165000.0,2,80.0,1,0,0,0,,0,,0.0,3.0,0,GOOD,Ham-Sur-Heure,Non,HAM-SUR-HEURE,HAINAUT,WALLONIE
245,3040,APARTMENT,APARTMENT,346821.0,2,107.0,1,0,0,1,,0,,,,0,,Huldenberg,Non,HULDENBERG,BRABANT FLAMAND,VLAANDEREN
246,1180,APARTMENT,APARTMENT,249000.0,2,70.0,1,0,0,1,4.0,0,,,3.0,0,GOOD,Uccle,Non,UCCLE,BRUXELLES,BRUXELLES
247,1190,APARTMENT,APARTMENT,450000.0,2,120.0,1,0,0,0,,0,,,2.0,0,JUST_RENOVATED,Forest,Non,FOREST,BRUXELLES,BRUXELLES
248,9040,APARTMENT,APARTMENT,175000.0,1,59.0,0,0,0,1,,0,,,2.0,0,GOOD,Sint-Amandsberg,Oui,GENT,FLANDRE-ORIENTALE,VLAANDEREN
249,2170,APARTMENT,APARTMENT,134000.0,1,54.0,1,0,1,0,,0,,,2.0,0,TO_BE_DONE_UP,Merksem,Oui,ANTWERPEN,ANVERS,VLAANDEREN
250,9070,HOUSE,HOUSE,238000.0,1,116.0,1,0,0,1,,0,,140.0,3.0,0,TO_BE_DONE_UP,Destelbergen,Non,DESTELBERGEN,FLANDRE-ORIENTALE,VLAANDEREN
251,7390,HOUSE,HOUSE,324900.0,4,331.0,1,0,0,1,40.0,1,274.0,486.0,3.0,0,GOOD,Quaregnon,Non,QUAREGNON,HAINAUT,WALLONIE
252,8480,HOUSE,HOUSE,215000.0,4,,1,0,0,0,,1,26.0,265.0,3.0,0,GOOD,Ichtegem,Non,ICHTEGEM,FLANDRE-OCCIDENTALE,VLAANDEREN
253,1180,APARTMENT,GROUND_FLOOR,288000.0,1,65.0,0,0,0,0,,0,,,2.0,0,TO_RENOVATE,Uccle,Non,UCCLE,BRUXELLES,BRUXELLES
254,2000,HOUSE,HOUSE,415000.0,2,126.0,0,0,0,1,12.0,0,,42.0,2.0,0,AS_NEW,Antwerpen,Non,ANTWERPEN,ANVERS,VLAANDEREN
255,9470,APARTMENT,APARTMENT,210000.0,2,93.0,0,0,0,0,,0,,,,0,GOOD,Denderleeuw,Non,DENDERLEEUW,FLANDRE-ORIENTALE,VLAANDEREN
256,2060,HOUSE,HOUSE,225000.0,2,86.0,1,0,0,1,12.0,0,,43.0,1.0,0,GOOD,Antwerpen,Non,ANTWERPEN,ANVERS,VLAANDEREN
257,8580,HOUSE,HOUSE,199000.0,2,133.0,0,0,0,0,,0,,346.0,,0,,Avelgem,Non,AVELGEM,FLANDRE-OCCIDENTALE,VLAANDEREN
258,1200,APARTMENT,APARTMENT,150000.0,2,,1,0,0,1,,0,,,,0,,Woluwe-Saint-Lambert,Non,WOLUWE-SAINT-LAMBERT,BRUXELLES,BRUXELLES
259,4000,APARTMENT,APARTMENT,690000.0,8,292.0,0,0,0,1,5.0,0,,,,0,GOOD,Liège,Non,LIÈGE,LIEGE,WALLONIE
260,5000,APARTMENT,FLAT_STUDIO,40000.0,1,24.0,1,0,0,0,,0,,,,0,,Namur,Non,NAMUR,NAMUR,WALLONIE
261,1420,APARTMENT,PENTHOUSE,789000.0,3,168.0,1,0,0,1,19.0,0,,,4.0,0,,Braine-L'Alleud,Non,BRAINE-L'ALLEUD,BRABANT WALLON,WALLONIE
262,1490,APARTMENT,DUPLEX,230000.0,3,110.0,1,0,0,1,23.0,0,,,2.0,0,TO_BE_DONE_UP,Court-Saint-Etienne,Non,COURT-SAINT-ETIENNE,BRABANT WALLON,WALLONIE
263,4180,HOUSE,HOUSE,229000.0,4,312.0,0,0,0,1,20.0,0,,9732.0,4.0,0,TO_RENOVATE,Hamoir,Non,HAMOIR,LIEGE,WALLONIE
264,9340,HOUSE,HOUSE,224000.0,3,160.0,1,0,0,1,,0,,130.0,3.0,0,GOOD,Lede,Non,LEDE,FLANDRE-ORIENTALE,VLAANDEREN
265,8300,APARTMENT,APARTMENT,475000.0,2,100.0,0,0,0,1,,0,,,,0,AS_NEW,Knokke,Oui,KNOKKE-HEIST,FLANDRE-OCCIDENTALE,VLAANDEREN
266,1400,HOUSE,EXCEPTIONAL_PROPERTY,650000.0,6,312.0,1,0,1,1,60.0,1,1830.0,2050.0,2.0,0,GOOD,Nivelles,Non,NIVELLES,BRABANT WALLON,WALLONIE
267,7000,HOUSE,HOUSE,135000.0,4,80.0,1,0,0,0,,0,,39.0,2.0,0,TO_RENOVATE,Mons,Non,MONS,HAINAUT,WALLONIE
268,1770,HOUSE,HOUSE,349000.0,4,142.0,1,0,0,1,16.0,0,,0.0,3.0,0,,Liedekerke,Non,LIEDEKERKE,BRABANT FLAMAND,VLAANDEREN
269,8300,APARTMENT,APARTMENT,795000.0,2,78.0,1,0,0,1,,0,,,2.0,0,AS_NEW,Knokke,Oui,KNOKKE-HEIST,FLANDRE-OCCIDENTALE,VLAANDEREN
270,4100,APARTMENT,APARTMENT,209000.0,2,107.0,1,0,0,0,,0,,,,0,,Seraing,Non,SERAING,LIEGE,WALLONIE
271,1180,APARTMENT,PENTHOUSE,1450000.0,3,198.0,1,0,0,1,135.0,0,,,4.0,0,,Uccle,Non,UCCLE,BRUXELLES,BRUXELLES
272,2000,APARTMENT,SERVICE_FLAT,1200000.0,2,143.0,1,0,0,1,44.0,0,,,,1,AS_NEW,Antwerpen,Non,ANTWERPEN,ANVERS,VLAANDEREN
273,9300,HOUSE,HOUSE,275000.0,3,202.0,1,0,0,1,30.0,1,450.0,585.0,3.0,0,TO_RENOVATE,Aalst,Non,AALST,FLANDRE-ORIENTALE,VLAANDEREN
274,8430,APARTMENT,GROUND_FLOOR,220000.0,1,46.0,0,0,0,0,,0,,,3.0,0,,Middelkerke,Non,MIDDELKERKE,FLANDRE-OCCIDENTALE,VLAANDEREN
275,1040,APARTMENT,APARTMENT,219000.0,1,55.0,1,0,0,1,3.0,0,,,3.0,0,TO_RENOVATE,Etterbeek,Non,ETTERBEEK,BRUXELLES,BRUXELLES
276,6700,APARTMENT,APARTMENT,185000.0,2,105.0,1,0,0,0,,0,,,2.0,0,JUST_RENOVATED,Arlon,Non,ARLON,LUXEMBOURG,WALLONIE
277,3370,HOUSE,HOUSE,425000.0,3,460.0,1,0,0,1,228.0,1,94.0,850.0,4.0,0,GOOD,Boutersem,Non,BOUTERSEM,BRABANT FLAMAND,VLAANDEREN
278,2000,APARTMENT,LOFT,325000.0,1,90.0,1,0,0,0,,0,,,2.0,0,JUST_RENOVATED,Antwerpen,Non,ANTWERPEN,ANVERS,VLAANDEREN
279,4500,APARTMENT,APARTMENT,199000.0,2,87.0,0,0,0,1,5.0,0,,,2.0,0,,Huy,Non,HUY,LIEGE,WALLONIE
280,8490,APARTMENT,DUPLEX,219000.0,3,112.0,1,0,0,0,,0,,,2.0,0,,Jabbeke,Non,JABBEKE,FLANDRE-OCCIDENTALE,VLAANDEREN
281,7500,HOUSE,HOUSE,310000.0,4,250.0,1,0,0,1,,0,,0.0,2.0,0,GOOD,Tournai,Non,TOURNAI,HAINAUT,WALLONIE
282,1050,APARTMENT,APARTMENT,295000.0,2,100.0,1,0,0,1,1.0,0,,,2.0,0,,Ixelles,Non,IXELLES,BRUXELLES,BRUXELLES
283,1420,HOUSE,HOUSE,249000.0,2,97.0,1,0,0,1,16.0,1,238.0,323.0,3.0,0,GOOD,Braine-L'Alleud,Non,BRAINE-L'ALLEUD,BRABANT WALLON,WALLONIE
284,2230,HOUSE,HOUSE,448000.0,6,432.0,1,0,1,0,,1,,1309.0,4.0,0,TO_BE_DONE_UP,Herselt,Non,HERSELT,ANVERS,VLAANDEREN
285,7090,HOUSE,APARTMENT_BLOCK,220000.0,3,203.0,0,0,0,1,22.0,0,,0.0,2.0,0,TO_BE_DONE_UP,Braine-Le-Comte,Non,BRAINE-LE-COMTE,HAINAUT,WALLONIE
286,3770,APARTMENT,DUPLEX,215000.0,2,123.0,0,0,0,0,,1,,,2.0,0,AS_NEW,Riemst,Non,RIEMST,LIMBOURG,VLAANDEREN
287,4420,HOUSE,APARTMENT_BLOCK,295000.0,4,237.0,0,0,0,0,,1,42.0,0.0,3.0,0,,Saint-Nicolas,Non,SAINT-NICOLAS,LIEGE,WALLONIE
288,9940,APARTMENT,APARTMENT,279000.0,2,97.0,1,0,0,1,8.0,0,,,2.0,0,AS_NEW,Evergem,Non,EVERGEM,FLANDRE-ORIENTALE,VLAANDEREN
289,9900,HOUSE,HOUSE,438510.0,3,231.0,0,0,0,0,,0,,360.0,3.0,0,,Eeklo,Non,EEKLO,FLANDRE-ORIENTALE,VLAANDEREN
290,8750,APARTMENT,APARTMENT,256000.0,2,92.0,1,0,0,1,19.0,1,80.0,,2.0,0,GOOD,Wingene,Non,WINGENE,FLANDRE-OCCIDENTALE,VLAANDEREN
291,9600,HOUSE,HOUSE,235000.0,3,199.0,1,0,0,1,,1,,141.0,2.0,0,AS_NEW,Renaix,Non,RENAIX,FLANDRE-ORIENTALE,VLAANDEREN
292,2900,HOUSE,HOUSE,239000.0,3,165.0,1,0,0,1,,0,,187.0,,0,TO_RENOVATE,Schoten,Non,SCHOTEN,ANVERS,VLAANDEREN
